id_siniestro,id_poliza,id_asegurado,ramo,cobertura,fecha_ocurrencia,fecha_reporte,monto_reclamado,monto_estimado,monto_pagado,estado,sucursal,descripcion,documentos_completos,beneficiario,id_proveedor,dias_desde_inicio_poliza,dias_desde_fin_poliza,dias_entre_ocurrencia_reporte,historial_siniestros_asegurado,ciudad,suma_asegurada,etiqueta_fraude_simulada,score,nivel_riesgo,alertas,anomalia_score,es_anomalia
SIN-00856,POL-00260,ASG-00354,Salud,Robo,2025-01-31,2025-02-05,12938.78,14075.06,0.0,Liquidado,Norte,Colision frontal con vehiculo desconocido en horas de la madrugada sin testigos.,False,Grua Rapida,P007,4,361,5,5,Loja,13296.11,1,46,ROJO,Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte con demora de 4 a 7 dias (+3 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Monto reclamado es el 97% de la suma asegurada (+5 pts) | Robo reportado con mas de 48 horas de demora (+8 pts),0.013530764687268881,0
SIN-00857,POL-00216,ASG-00368,Salud,Robo,2024-06-22,2024-07-02,33878.21,35820.34,0.0,Pago Total,Sur,Impacto en la parte trasera por vehiculo que huyo del lugar del accidente.,False,Clinica San Marcos,P002,2,363,10,4,Quito,36330.09,1,43,ROJO,Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Robo reportado con mas de 48 horas de demora (+8 pts),0.01251738429979643,0
SIN-00858,POL-00399,ASG-00181,Vida,Incendio,2024-11-13,2024-11-15,1796.28,1470.11,1421.13,Reserva,Este,Accidente en carretera con policia presente. Croquis firmado por ambas partes.,True,Peritajes Express,P004,73,292,2,0,Cuenca,34963.56,0,0,VERDE,Sin alertas detectadas,0.06063054481650143,0
SIN-00859,POL-00537,ASG-00149,Hogar,Robo,2026-09-16,2026-09-19,4023.01,3926.24,3158.08,Cierre Sin Consecuencia,Sur,Choque en parqueadero de centro comercial con camaras de seguridad.,True,Taller Central,P005,217,148,3,0,Manta,9968.74,0,8,VERDE,Robo reportado con mas de 48 horas de demora (+8 pts),0.0456931777723798,0
SIN-00860,POL-00461,ASG-00103,Hogar,Robo,2024-09-21,2024-09-23,14383.2,15763.24,13643.46,Cierre Sin Consecuencia,Sur,Robo de autopartes reportado inmediatamente a la policia. Denuncia adjunta.,False,Grua Rapida,P007,15,350,2,2,Manta,17402.7,0,22,AMARILLO,Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Asegurado con 2 siniestros recientes (+4 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts),0.08853232869745237,0
SIN-00861,POL-00113,ASG-00138,Generales,Atencion medica,2026-06-28,2026-06-28,8696.11,9301.64,7214.63,Pago Total,Oeste,Colision leve en interseccion con semaforo. El tercero presento sus datos.,True,Taller Central,P005,78,287,0,0,Loja,28491.27,0,0,VERDE,Sin alertas detectadas,0.06981154223655794,0
SIN-00862,POL-00589,ASG-00272,Salud,Choque,2024-07-15,2024-07-18,10156.91,8714.89,6384.0,Pago Parcial,Este,Colision leve en interseccion con semaforo. El tercero presento sus datos.,True,Taller El Veloz,P001,47,318,3,1,Cuenca,33238.37,0,10,VERDE,Proveedor en lista restrictiva (+10 pts),0.08902723126187839,0
SIN-00863,POL-00258,ASG-00357,Vehiculos,Incendio,2026-06-02,2026-06-03,6154.04,5793.51,4474.62,Pago Parcial,Este,Robo de autopartes reportado inmediatamente a la policia. Denuncia adjunta.,True,Clinica del Sur,P006,88,277,1,1,Manta,31378.66,0,0,VERDE,Sin alertas detectadas,0.09511629948960837,0
SIN-00864,POL-00234,ASG-00221,Salud,Incendio,2026-05-09,2026-05-15,5101.34,5180.56,3969.45,Pago Total,Sur,Colision frontal con vehiculo desconocido en horas de la madrugada sin testigos.,True,Taller Norte,P003,24,341,6,3,Guayaquil,5739.41,0,15,VERDE,Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Reporte con demora de 4 a 7 dias (+3 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts),0.027093485186221566,0
SIN-00865,POL-00380,ASG-00050,Hogar,Responsabilidad Civil,2025-02-17,2025-02-18,508.8,421.31,326.56,Liquidado,Oeste,Dano por granizo en estacionamiento del trabajo. Evidencia fotografica adjunta.,True,Clinica San Marcos,P002,222,143,1,0,Ambato,5526.4,0,10,VERDE,Proveedor en lista restrictiva (+10 pts),-0.0012396913249038688,1
SIN-00866,POL-00247,ASG-00023,Vida,Robo,2025-09-20,2025-09-20,1570.78,1692.43,1325.68,Negativa,Centro,Choque en parqueadero de centro comercial con camaras de seguridad.,True,Taller El Veloz,P001,263,102,0,0,Manta,17468.67,0,10,VERDE,Proveedor en lista restrictiva (+10 pts),0.031166488494442923,0
SIN-00867,POL-00366,ASG-00386,Generales,Choque,2025-11-13,2025-11-16,24257.16,25425.95,19305.76,Pago Parcial,Este,El asegurado reporta que su vehiculo fue robado en un estacionamiento sin camaras.,True,Clinica San Marcos,P002,16,349,3,2,Loja,36317.26,0,18,VERDE,Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Asegurado con 2 siniestros recientes (+4 pts) | Proveedor en lista restrictiva (+10 pts),0.08738382257968591,0
SIN-00868,POL-00063,ASG-00339,Hogar,Responsabilidad Civil,2025-05-21,2025-05-24,3916.66,3689.96,2591.41,Pago Parcial,Norte,Colision leve en interseccion con semaforo. El tercero presento sus datos.,True,Peritajes Express,P004,216,149,3,0,Cuenca,32839.08,0,0,VERDE,Sin alertas detectadas,0.06175221685649346,0
SIN-00869,POL-00546,ASG-00090,Salud,Choque,2025-05-13,2025-05-16,6920.11,7017.75,6415.04,Cierre Sin Consecuencia,Oeste,Dano por granizo en estacionamiento del trabajo. Evidencia fotografica adjunta.,True,Taller Norte,P003,260,105,3,1,Quito,45180.52,0,0,VERDE,Sin alertas detectadas,0.03309123565720484,0
SIN-00870,POL-00600,ASG-00169,Vida,Incendio,2025-03-28,2025-03-31,2122.1,2287.34,2148.93,Reserva,Sur,Robo de autopartes reportado inmediatamente a la policia. Denuncia adjunta.,True,Peritajes Express,P004,25,340,3,0,Quito,12082.87,0,4,VERDE,Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts),0.05068861236674782,0
SIN-00871,POL-00416,ASG-00152,Salud,Choque,2026-07-04,2026-07-04,8787.58,7169.34,5405.24,Pago Total,Sur,Accidente en carretera con policia presente. Croquis firmado por ambas partes.,True,Clinica San Marcos,P002,202,163,0,0,Quito,29095.15,0,10,VERDE,Proveedor en lista restrictiva (+10 pts),0.061293243720968504,0
SIN-00872,POL-00247,ASG-00026,Generales,Dano parcial,2025-07-25,2025-07-27,21819.35,22876.13,16315.38,Negativa,Sur,Choque en parqueadero de centro comercial con camaras de seguridad.,False,Peritajes Express,P004,28,337,2,2,Guayaquil,32310.56,0,12,VERDE,Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Asegurado con 2 siniestros recientes (+4 pts) | Documentos incompletos o faltantes (+4 pts),0.08515507775253683,0
SIN-00873,POL-00144,ASG-00113,Vehiculos,Incendio,2026-02-09,2026-02-09,3446.35,2927.3,2291.76,Pago Parcial,Norte,Robo de autopartes reportado inmediatamente a la policia. Denuncia adjunta.,True,Taller Premium,P008,201,164,0,1,Loja,9022.24,0,0,VERDE,Sin alertas detectadas,0.049095528934936516,0
SIN-00874,POL-00034,ASG-00392,Vehiculos,Choque,2025-01-16,2025-01-18,3886.97,3621.47,3506.63,Cierre Sin Consecuencia,Centro,Accidente en carretera con policia presente. Croquis firmado por ambas partes.,True,Taller El Veloz,P001,29,336,2,2,Cuenca,6229.48,0,18,VERDE,Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Asegurado con 2 siniestros recientes (+4 pts) | Proveedor en lista restrictiva (+10 pts),0.03546279031183186,0
SIN-00875,POL-00059,ASG-00323,Hogar,Robo,2025-11-24,2025-12-09,29931.17,29335.67,0.0,Liquidado,Oeste,El vehiculo fue impactado por un tercero que se dio a la fuga sin dejar datos.,False,Clinica San Marcos,P002,9,356,15,4,Loja,32219.18,1,43,ROJO,Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Robo reportado con mas de 48 horas de demora (+8 pts),-0.04492981168561683,1
SIN-00876,POL-00489,ASG-00148,Hogar,Dano parcial,2025-09-26,2025-09-28,10146.0,9539.21,6803.78,Reserva,Norte,Colision leve en interseccion con semaforo. El tercero presento sus datos.,True,Taller Norte,P003,265,100,2,1,Ambato,45961.41,0,0,VERDE,Sin alertas detectadas,0.04703655091691128,0
SIN-00877,POL-00268,ASG-00126,Generales,Robo,2025-11-13,2025-11-16,24220.03,26574.22,21548.23,Reserva,Centro,Choque en parqueadero de centro comercial con camaras de seguridad.,False,Taller Central,P005,14,351,3,2,Manta,33650.06,0,20,AMARILLO,Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Asegurado con 2 siniestros recientes (+4 pts) | Documentos incompletos o faltantes (+4 pts) | Robo reportado con mas de 48 horas de demora (+8 pts),0.09033265502787241,0
SIN-00878,POL-00318,ASG-00088,Vida,Choque,2024-12-12,2024-12-18,18567.84,19156.63,17884.33,Liquidado,Sur,Dano por granizo en estacionamiento del trabajo. Evidencia fotografica adjunta.,False,Taller El Veloz,P001,24,341,6,2,Manta,21889.65,0,25,AMARILLO,Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Reporte con demora de 4 a 7 dias (+3 pts) | Asegurado con 2 siniestros recientes (+4 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts),0.08319317455951847,0
SIN-00879,POL-00129,ASG-00034,Hogar,Dano parcial,2026-04-12,2026-04-12,6891.71,6645.29,5595.95,Pago Total,Oeste,Robo de autopartes reportado inmediatamente a la policia. Denuncia adjunta.,True,Grua Rapida,P007,143,222,0,0,Guayaquil,41089.72,0,10,VERDE,Proveedor en lista restrictiva (+10 pts),0.043563689595496724,0
SIN-00880,POL-00199,ASG-00194,Hogar,Robo,2025-08-05,2025-08-06,4887.41,4974.39,4260.65,Cierre Sin Consecuencia,Centro,Choque en parqueadero de centro comercial con camaras de seguridad.,True,Grua Rapida,P007,101,264,1,1,Quito,13445.78,0,10,VERDE,Proveedor en lista restrictiva (+10 pts),0.08723702491602248,0
SIN-00881,POL-00418,ASG-00153,Hogar,Responsabilidad Civil,2026-12-11,2026-12-14,2328.52,1920.22,1847.32,Negativa,Centro,Robo de autopartes reportado inmediatamente a la policia. Denuncia adjunta.,True,Taller Norte,P003,200,165,3,1,Loja,15922.23,0,0,VERDE,Sin alertas detectadas,0.06492782035907141,0
SIN-00882,POL-00400,ASG-00081,Salud,Incendio,2025-06-22,2025-06-24,7867.72,6746.58,6474.29,Cierre Sin Consecuencia,Norte,Dano por granizo en estacionamiento del trabajo. Evidencia fotografica adjunta.,True,Taller El Veloz,P001,52,313,2,1,Quito,38763.18,0,10,VERDE,Proveedor en lista restrictiva (+10 pts),0.08548024417392408,0
SIN-00883,POL-00087,ASG-00241,Generales,Dano parcial,2026-09-15,2026-09-15,9340.73,8149.16,7409.39,Liquidado,Sur,Colision leve en interseccion con semaforo. El tercero presento sus datos.,True,Taller Central,P005,236,129,0,1,Ambato,23503.62,0,0,VERDE,Sin alertas detectadas,0.054878407892957615,0
SIN-00884,POL-00283,ASG-00170,Hogar,Choque,2025-08-17,2025-08-17,5486.56,4726.08,3614.7,Pago Parcial,Sur,Robo de autopartes reportado inmediatamente a la policia. Denuncia adjunta.,True,Taller El Veloz,P001,158,207,0,0,Cuenca,11041.42,0,10,VERDE,Proveedor en lista restrictiva (+10 pts),0.036250886974362295,0
SIN-00885,POL-00539,ASG-00132,Salud,Robo,2026-01-24,2026-02-05,42636.09,41697.9,0.0,Cierre Sin Consecuencia,Sur,Colision frontal con vehiculo desconocido en horas de la madrugada sin testigos.,False,Grua Rapida,P007,10,355,12,4,Guayaquil,44756.61,1,48,ROJO,Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Monto reclamado es el 95% de la suma asegurada (+5 pts) | Robo reportado con mas de 48 horas de demora (+8 pts),-0.037257869536012955,1
SIN-00886,POL-00505,ASG-00111,Vida,Robo,2024-06-06,2024-06-20,33170.32,36096.67,0.0,Negativa,Oeste,El vehiculo fue impactado por un tercero que se dio a la fuga sin dejar datos.,False,Clinica San Marcos,P002,2,363,14,6,Loja,33981.27,1,48,ROJO,Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Monto reclamado es el 98% de la suma asegurada (+5 pts) | Robo reportado con mas de 48 horas de demora (+8 pts),-0.058931394854835784,1
SIN-00887,POL-00538,ASG-00005,Generales,Choque,2026-02-02,2026-02-02,3960.34,3458.63,2812.51,Negativa,Este,Choque en parqueadero de centro comercial con camaras de seguridad.,True,Taller El Veloz,P001,43,322,0,0,Cuenca,13317.3,0,10,VERDE,Proveedor en lista restrictiva (+10 pts),0.05019862975760242,0
SIN-00888,POL-00271,ASG-00374,Vehiculos,Dano parcial,2024-08-21,2024-08-27,40701.19,36361.16,26226.35,Reserva,Oeste,El vehiculo fue impactado por un tercero que se dio a la fuga sin dejar datos.,True,Grua Rapida,P007,22,343,6,2,Loja,49055.08,0,21,AMARILLO,Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Reporte con demora de 4 a 7 dias (+3 pts) | Asegurado con 2 siniestros recientes (+4 pts) | Proveedor en lista restrictiva (+10 pts),0.0038274536730448228,0
SIN-00889,POL-00589,ASG-00147,Hogar,Robo,2025-01-13,2025-01-21,16645.52,14515.6,0.0,Pago Parcial,Centro,Colision frontal con vehiculo desconocido en horas de la madrugada sin testigos.,False,Grua Rapida,P007,7,358,8,3,Ambato,18150.96,1,43,ROJO,Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Robo reportado con mas de 48 horas de demora (+8 pts),0.06827636386026864,0
SIN-00890,POL-00346,ASG-00215,Salud,Dano parcial,2026-02-03,2026-02-03,6976.88,6078.92,5961.46,Negativa,Este,Colision leve en interseccion con semaforo. El tercero presento sus datos.,True,Taller Central,P005,263,102,0,1,Ambato,16481.63,0,0,VERDE,Sin alertas detectadas,0.04531988070647264,0
SIN-00891,POL-00048,ASG-00266,Vehiculos,Robo,2025-08-27,2025-08-28,2177.62,2276.6,2114.55,Negativa,Sur,Accidente en carretera con policia presente. Croquis firmado por ambas partes.,True,Taller El Veloz,P001,164,201,1,0,Guayaquil,10243.07,0,10,VERDE,Proveedor en lista restrictiva (+10 pts),0.05528616224117394,0
SIN-00892,POL-00467,ASG-00038,Salud,Atencion medica,2024-08-23,2024-08-29,29268.51,28914.76,24449.77,Liquidado,Sur,Colision frontal con vehiculo desconocido en horas de la madrugada sin testigos.,False,Taller Norte,P003,24,341,6,3,Cuenca,38532.26,0,19,VERDE,Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Reporte con demora de 4 a 7 dias (+3 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts),0.0769556545881186,0
SIN-00893,POL-00216,ASG-00269,Salud,Robo,2025-10-26,2025-11-07,17670.98,16296.83,0.0,Pago Total,Sur,Impacto en la parte trasera por vehiculo que huyo del lugar del accidente.,False,Clinica San Marcos,P002,9,356,12,4,Ambato,18068.04,1,48,ROJO,Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Monto reclamado es el 98% de la suma asegurada (+5 pts) | Robo reportado con mas de 48 horas de demora (+8 pts),0.008401204691036446,0
SIN-00894,POL-00384,ASG-00315,Vehiculos,Dano parcial,2025-06-05,2025-06-05,3046.19,3291.37,3009.62,Negativa,Centro,Robo de autopartes reportado inmediatamente a la policia. Denuncia adjunta.,True,Taller Premium,P008,338,27,0,0,Guayaquil,7403.02,0,0,VERDE,Sin alertas detectadas,-0.03041767360932235,1
SIN-00895,POL-00597,ASG-00085,Generales,Dano parcial,2025-10-06,2025-10-08,13515.09,11175.58,9573.71,Pago Total,Oeste,Choque en parqueadero de centro comercial con camaras de seguridad.,True,Grua Rapida,P007,61,304,2,1,Manta,31903.27,0,10,VERDE,Proveedor en lista restrictiva (+10 pts),0.10314990514490996,0
SIN-00896,POL-00375,ASG-00297,Generales,Robo,2025-08-17,2025-08-26,45777.61,48146.87,0.0,Pago Total,Centro,El vehiculo fue impactado por un tercero que se dio a la fuga sin dejar datos.,False,Taller El Veloz,P001,9,356,9,4,Cuenca,47837.08,1,48,ROJO,Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Monto reclamado es el 96% de la suma asegurada (+5 pts) | Robo reportado con mas de 48 horas de demora (+8 pts),-0.030388880998584167,1
SIN-00897,POL-00145,ASG-00398,Vida,Robo,2026-01-25,2026-02-06,21230.03,21072.52,0.0,Pago Total,Sur,Impacto en la parte trasera por vehiculo que huyo del lugar del accidente.,False,Grua Rapida,P007,9,356,12,3,Loja,23189.55,1,43,ROJO,Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Robo reportado con mas de 48 horas de demora (+8 pts),0.020505416676808497,0
SIN-00898,POL-00317,ASG-00288,Hogar,Responsabilidad Civil,2026-03-22,2026-03-24,12880.54,12844.19,11153.2,Reserva,Centro,Choque en parqueadero de centro comercial con camaras de seguridad.,True,Peritajes Express,P004,145,220,2,0,Loja,37598.06,0,0,VERDE,Sin alertas detectadas,0.07284766700642842,0
SIN-00899,POL-00004,ASG-00177,Generales,Dano parcial,2024-08-01,2024-08-04,32249.43,29999.83,23394.21,Liquidado,Este,Choque en parqueadero de centro comercial con camaras de seguridad.,False,Taller Norte,P003,28,337,3,2,Manta,44927.72,0,12,VERDE,Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Asegurado con 2 siniestros recientes (+4 pts) | Documentos incompletos o faltantes (+4 pts),0.04444008972647612,0
SIN-00900,POL-00587,ASG-00194,Vehiculos,Dano parcial,2025-08-12,2025-08-12,11758.31,12254.15,9731.12,Pago Parcial,Norte,Dano por granizo en estacionamiento del trabajo. Evidencia fotografica adjunta.,True,Peritajes Express,P004,195,170,0,0,Manta,33365.88,0,0,VERDE,Sin alertas detectadas,0.0486077671747564,0
SIN-00901,POL-00258,ASG-00099,Generales,Atencion medica,2026-08-20,2026-08-20,9741.28,9991.63,6997.07,Cierre Sin Consecuencia,Oeste,Dano por granizo en estacionamiento del trabajo. Evidencia fotografica adjunta.,True,Taller Central,P005,118,247,0,1,Loja,22940.17,0,0,VERDE,Sin alertas detectadas,0.06656827410389032,0
SIN-00902,POL-00445,ASG-00308,Vehiculos,Incendio,2025-12-05,2025-12-12,29415.08,31874.27,25899.67,Reserva,Oeste,El vehiculo fue impactado por un tercero que se dio a la fuga sin dejar datos.,False,Taller El Veloz,P001,13,352,7,2,Ambato,44835.52,0,25,AMARILLO,Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Reporte con demora de 4 a 7 dias (+3 pts) | Asegurado con 2 siniestros recientes (+4 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts),0.03885832804651712,0
SIN-00903,POL-00286,ASG-00042,Vehiculos,Incendio,2025-10-29,2025-10-30,14284.56,14114.48,10093.12,Pago Parcial,Sur,Accidente en carretera con policia presente. Croquis firmado por ambas partes.,True,Clinica del Sur,P006,361,4,1,1,Manta,32294.02,0,0,VERDE,Sin alertas detectadas,-0.0007594992574638804,1
SIN-00904,POL-00287,ASG-00139,Vida,Robo,2025-06-11,2025-06-14,12236.79,12254.14,10770.09,Pago Parcial,Norte,Accidente en carretera con policia presente. Croquis firmado por ambas partes.,True,Taller Central,P005,356,9,3,1,Guayaquil,27287.1,0,8,VERDE,Robo reportado con mas de 48 horas de demora (+8 pts),0.008714336717921656,0
SIN-00905,POL-00569,ASG-00048,Vida,Choque,2025-04-11,2025-04-11,10751.85,9882.92,8471.58,Liquidado,Centro,Robo de autopartes reportado inmediatamente a la policia. Denuncia adjunta.,True,Taller Premium,P008,2,363,0,0,Quito,27144.23,0,8,VERDE,Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts),0.03491062429646774,0
